"gene_id","gene_name","gene_type","Individuals","Tissue","Residual","n.isoforms"
"ENSG00000025293.11","PHF20","protein_coding",0.105583977,0.07713586,0.817280162,16
"ENSG00000025434.14","NR1H3","protein_coding",0.088396956,0.133889651,0.777713393,34
"ENSG00000025708.8","TYMP","protein_coding",0.088128369,0.089919425,0.821952206,8
"ENSG00000025770.13","NCAPH2","protein_coding",0.100598634,0.075565017,0.823836349,16
"ENSG00000025796.8","SEC63","protein_coding",0.087847132,0.101055399,0.811097469,12
"ENSG00000025800.8","KPNA6","protein_coding",0.117551169,0.065911548,0.816537284,7
"ENSG00000026025.8","VIM","protein_coding",0.082234065,0.317904904,0.599861031,11
"ENSG00000026036.16","RTEL1","protein_coding",0.08999748,0.160933229,0.749069291,4
"ENSG00000026103.14","FAS","protein_coding",0.099074594,0.102440286,0.79848512,18
"ENSG00000026297.10","RNASET2","protein_coding",0.102642997,0.103866412,0.793490591,15
"ENSG00000026508.11","CD44","protein_coding",0.088051152,0.213331999,0.698616849,42
"ENSG00000026652.9","AGPAT4","protein_coding",0.085579381,0.079553577,0.834867042,8
"ENSG00000026950.12","BTN3A1","protein_coding",0.119118665,0.108979689,0.771901645,11
"ENSG00000027001.7","MIPEP","protein_coding",0.054459052,0.431679535,0.513861413,5
"ENSG00000027075.9","PRKCH","protein_coding",0.106211383,0.085567866,0.808220751,27
"ENSG00000027697.7","IFNGR1","protein_coding",0.107032592,0.059276261,0.833691147,7
"ENSG00000027847.8","B4GALT7","protein_coding",0.0964409,0.116866622,0.786692478,9
"ENSG00000028116.11","VRK2","protein_coding",0.089215102,0.183071781,0.727713117,11
"ENSG00000028137.11","TNFRSF1B","protein_coding",0.105356596,0.114469957,0.780173447,6
"ENSG00000028203.12","VEZT","protein_coding",0.094387164,0.084208859,0.821403977,42
"ENSG00000028277.12","POU2F2","protein_coding",0.097423683,0.084278272,0.818298046,20
"ENSG00000028310.12","BRD9","protein_coding",0.091066497,0.108163385,0.800770118,23
"ENSG00000028528.10","SNX1","protein_coding",0.095114772,0.123761394,0.781123834,14
"ENSG00000028839.4","TBPL1","protein_coding",0.11434236,0.100325765,0.785331875,7
"ENSG00000029363.11","BCLAF1","protein_coding",0.096507915,0.123109325,0.78038276,23
"ENSG00000029364.7","SLC39A9","protein_coding",0.09272723,0.084778995,0.822493776,10
"ENSG00000029534.14","ANK1","protein_coding",0.081836705,0.252308761,0.665854535,20
"ENSG00000029639.6","TFB1M","protein_coding",0.098249158,0.071482953,0.830267889,9
"ENSG00000029725.11","RABEP1","protein_coding",0.100567452,0.141208057,0.758224491,11
"ENSG00000029993.10","HMGB3","protein_coding",0.098645662,0.075865211,0.825489127,5
"ENSG00000030066.8","NUP160","protein_coding",0.111972951,0.087479495,0.800547554,13
"ENSG00000030110.7","BAK1","protein_coding",0.094973267,0.142676874,0.76234986,4
"ENSG00000030419.11","IKZF2","protein_coding",0.107594973,0.078470136,0.813934891,18
"ENSG00000030582.10","GRN","protein_coding",0.130500782,0.111674,0.757825219,3
"ENSG00000031003.6","FAM13B","protein_coding",0.093520738,0.205514563,0.700964699,11
"ENSG00000031081.5","ARHGAP31","protein_coding",0.095798545,0.108121985,0.79607947,3
"ENSG00000031698.8","SARS","protein_coding",0.089905981,0.273322636,0.636771383,6
"ENSG00000031823.8","RANBP3","protein_coding",0.101015551,0.120366419,0.77861803,5
"ENSG00000032219.14","ARID4A","protein_coding",0.086086924,0.106453811,0.807459264,11
"ENSG00000032389.8","TSSC1","protein_coding",0.10210993,0.129730227,0.768159843,14
"ENSG00000032444.9","PNPLA6","protein_coding",0.086960211,0.125293894,0.787745894,5
"ENSG00000032742.12","IFT88","protein_coding",0.090241599,0.097654001,0.812104401,11
"ENSG00000033011.6","ALG1","protein_coding",0.1107618,0.152172666,0.737065534,2
"ENSG00000033030.9","ZCCHC8","protein_coding",0.131414417,0.094508637,0.774076946,10
"ENSG00000033050.3","ABCF2","protein_coding",0.109925765,0.171960048,0.718114187,6
"ENSG00000033100.9","CHPF2","protein_coding",0.103523831,0.092091519,0.80438465,5
"ENSG00000033170.12","FUT8","protein_coding",0.096444069,0.106910068,0.796645863,17
"ENSG00000033178.7","UBA6","protein_coding",0.1038152,0.141091757,0.755093044,6
"ENSG00000033327.8","GAB2","protein_coding",0.094576351,0.101491802,0.803931847,7
"ENSG00000033627.9","ATP6V0A1","protein_coding",0.103298017,0.128555207,0.768146776,6
"ENSG00000033800.9","PIAS1","protein_coding",0.102398602,0.082008878,0.81559252,7
"ENSG00000033867.12","SLC4A7","protein_coding",0.095434496,0.1163419,0.788223604,20
"ENSG00000034053.9","APBA2","protein_coding",0.090679594,0.113724709,0.795595697,13
"ENSG00000034152.13","MAP2K3","protein_coding",0.105153774,0.154405309,0.740440917,15
"ENSG00000034533.6","ASTE1","protein_coding",0.09262631,0.069465981,0.837907709,9
"ENSG00000034677.7","RNF19A","protein_coding",0.104440753,0.094189132,0.801370116,15
"ENSG00000034693.8","PEX3","protein_coding",0.108799502,0.147731243,0.743469255,3
"ENSG00000034713.3","GABARAPL2","protein_coding",0.125811593,0.231386575,0.642801832,5
"ENSG00000035115.15","SH3YL1","protein_coding",0.106586188,0.118857383,0.774556429,27
"ENSG00000035141.3","FAM136A","protein_coding",0.089054513,0.154904028,0.756041459,6
"ENSG00000035403.10","VCL","protein_coding",0.085508514,0.264445059,0.650046427,9
"ENSG00000035664.7","DAPK2","protein_coding",0.082894812,0.333397333,0.583707855,12
"ENSG00000035681.3","NSMAF","protein_coding",0.090069413,0.124858694,0.785071893,17
"ENSG00000035687.8","ADSS","protein_coding",0.129371236,0.132706608,0.737922155,4
"ENSG00000035862.7","TIMP2","protein_coding",0.017441937,0.841973729,0.140584335,2
"ENSG00000035928.10","RFC1","protein_coding",0.085323819,0.085623514,0.829052666,16
"ENSG00000036054.8","TBC1D23","protein_coding",0.127150484,0.087959737,0.784889779,9
"ENSG00000036257.8","CUL3","protein_coding",0.095614751,0.134144895,0.770240354,15
"ENSG00000036448.5","MYOM2","protein_coding",0.10585273,0.229776174,0.664371095,15
"ENSG00000036549.8","ZZZ3","protein_coding",0.096849321,0.075730428,0.827420251,11
"ENSG00000037241.3","RPL26L1","protein_coding",0.101405143,0.052000035,0.846594822,6
"ENSG00000037280.10","FLT4","protein_coding",0.086278705,0.120578593,0.793142702,12
"ENSG00000037474.10","NSUN2","protein_coding",0.120195822,0.148394674,0.731409504,10
"ENSG00000037637.6","FBXO42","protein_coding",0.11402928,0.292252601,0.59371812,4
"ENSG00000037749.7","MFAP3","protein_coding",0.096448935,0.086964855,0.81658621,13
"ENSG00000037757.8","MRI1","protein_coding",0.083212112,0.120484212,0.796303676,2
"ENSG00000037897.12","METTL1","protein_coding",0.092466379,0.088842723,0.818690898,8
"ENSG00000038002.4","AGA","protein_coding",0.108762689,0.06515034,0.826086971,6
"ENSG00000038210.8","PI4K2B","protein_coding",0.091865505,0.292415232,0.615719263,5
"ENSG00000038219.8","BOD1L","protein_coding",0.111375532,0.198860486,0.689763981,6
"ENSG00000038274.10","MAT2B","protein_coding",0.111092392,0.05555014,0.833357467,10
"ENSG00000038358.10","EDC4","protein_coding",0.117224921,0.099786756,0.782988323,14
"ENSG00000038382.12","TRIO","protein_coding",0.102451859,0.132881715,0.764666427,25
"ENSG00000038427.11","VCAN","protein_coding",0.081484222,0.28921987,0.629295908,12
"ENSG00000038532.9","CLEC16A","protein_coding",0.102971236,0.068639305,0.828389459,14
"ENSG00000039123.11","SKIV2L2","protein_coding",0.077433937,0.230197327,0.692368736,10
"ENSG00000039319.12","ZFYVE16","protein_coding",0.099993103,0.125851853,0.774155044,13
"ENSG00000039523.11","FAM65A","protein_coding",0.109433933,0.090491056,0.800075011,25
"ENSG00000039560.9","RAI14","protein_coding",0.111462171,0.110526306,0.778011523,29
"ENSG00000040199.13","PHLPP2","protein_coding",0.092387396,0.10879886,0.798813744,11
"ENSG00000040275.11","CCDC99","protein_coding",0.105072125,0.069104654,0.825823221,16
"ENSG00000040341.13","STAU2","protein_coding",0.091010473,0.157374533,0.751614994,29
"ENSG00000040487.8","PQLC2","protein_coding",0.091052683,0.083235754,0.825711562,6
"ENSG00000040531.10","CTNS","protein_coding",0.093360356,0.073364807,0.833274837,12
"ENSG00000040608.9","RTN4R","protein_coding",0.09055592,0.121316865,0.788127215,6
"ENSG00000040633.7","PHF23","protein_coding",0.114627399,0.100009725,0.785362876,13
"ENSG00000040933.10","INPP4A","protein_coding",0.093668778,0.170122282,0.736208939,11
"ENSG00000041357.11","PSMA4","protein_coding",0.100657681,0.08674574,0.812596579,21
"ENSG00000041802.6","LSG1","protein_coding",0.121614323,0.116693134,0.761692543,8
"ENSG00000041880.10","PARP3","protein_coding",0.10813902,0.111714915,0.780146065,9
"ENSG00000041988.10","THAP3","protein_coding",0.098816105,0.128703628,0.772480267,8
"ENSG00000042062.7","FAM65C","protein_coding",0.09857936,0.146804946,0.754615694,7
"ENSG00000042088.9","TDP1","protein_coding",0.084090205,0.116034645,0.799875149,18
"ENSG00000042286.9","AIFM2","protein_coding",0.101012887,0.129782269,0.769204845,4
"ENSG00000042317.12","SPATA7","protein_coding",0.100627754,0.09328421,0.806088035,22
"ENSG00000042429.5","MED17","protein_coding",0.106755729,0.080566307,0.812677964,12
"ENSG00000042445.9","RETSAT","protein_coding",0.100672013,0.117794677,0.781533309,10
"ENSG00000042493.10","CAPG","protein_coding",0.091999878,0.139209582,0.76879054,16
"ENSG00000042753.6","AP2S1","protein_coding",0.181090621,0.074561741,0.744347638,2
"ENSG00000042832.6","TG","protein_coding",0.089174579,0.159127369,0.751698052,24
"ENSG00000042980.8","ADAM28","protein_coding",0.112597452,0.089695198,0.79770735,14
"ENSG00000043093.8","DCUN1D1","protein_coding",0.103926304,0.066952724,0.829120973,8
"ENSG00000043143.14","PHF15","protein_coding",0.09983334,0.104885014,0.795281646,13
"ENSG00000043462.7","LCP2","protein_coding",0.093507065,0.164958738,0.741534197,9
"ENSG00000043514.9","TRIT1","protein_coding",0.09700301,0.100470568,0.802526423,21
"ENSG00000044090.4","CUL7","protein_coding",0.105880277,0.083227742,0.810891981,3
"ENSG00000044115.14","CTNNA1","protein_coding",0.097623595,0.118465947,0.783910458,47
"ENSG00000044446.6","PHKA2","protein_coding",0.093282217,0.120770365,0.785947418,8
"ENSG00000044459.9","CNTLN","protein_coding",0.100182901,0.090634581,0.809182518,6
"ENSG00000044574.6","HSPA5","protein_coding",0.133920778,0.321379579,0.544699643,2
"ENSG00000046647.9","GEMIN8","protein_coding",0.105249121,0.088090341,0.806660539,5
"ENSG00000046651.9","OFD1","protein_coding",0.118383013,0.113183712,0.768433275,10
"ENSG00000046653.10","GPM6B","protein_coding",0.09855868,0.112094762,0.789346558,11
"ENSG00000047056.10","WDR37","protein_coding",0.062995758,0.237397124,0.699607118,5
"ENSG00000047188.10","YTHDC2","protein_coding",0.113255958,0.155171329,0.731572712,8
"ENSG00000047230.9","CTPS2","protein_coding",0.094820393,0.213926858,0.691252749,6
"ENSG00000047249.11","ATP6V1H","protein_coding",0.107941032,0.085411951,0.806647017,21
"ENSG00000047315.10","POLR2B","protein_coding",0.098327131,0.115646108,0.786026761,12
"ENSG00000047346.8","FAM214A","protein_coding",0.099539144,0.085589587,0.814871269,15
"ENSG00000047365.6","ARAP2","protein_coding",0.091336548,0.089259532,0.81940392,6
"ENSG00000047410.7","TPR","protein_coding",0.110041055,0.115318178,0.774640767,9
"ENSG00000047457.9","CP","protein_coding",0.101515974,0.116255806,0.78222822,15
"ENSG00000047578.7","KIAA0556","protein_coding",0.117100599,0.070063341,0.81283606,10
"ENSG00000047579.13","DTNBP1","protein_coding",0.10625602,0.08858981,0.805154171,13
"ENSG00000047621.7","C12orf4","protein_coding",0.098528096,0.090139753,0.811332151,9
"ENSG00000047634.10","SCML1","protein_coding",0.098270699,0.091092038,0.810637263,7
"ENSG00000047644.12","WWC3","protein_coding",0.123007049,0.102331353,0.774661598,6
"ENSG00000047648.16","ARHGAP6","protein_coding",0.085021385,0.143124837,0.771853778,11
"ENSG00000047849.17","MAP4","protein_coding",0.080092623,0.26173131,0.658176067,18
"ENSG00000047932.9","GOPC","protein_coding",0.105881971,0.121157149,0.772960881,4
"ENSG00000048028.7","USP28","protein_coding",0.08278624,0.114084294,0.803129466,16
"ENSG00000048052.15","HDAC9","protein_coding",0.094410427,0.105092517,0.800497056,30
"ENSG00000048140.13","TSPAN17","protein_coding",0.094661621,0.10941582,0.795922559,10
"ENSG00000048162.14","NOP16","protein_coding",0.105011603,0.067862522,0.827125876,11
"ENSG00000048392.6","RRM2B","protein_coding",0.084402567,0.123259482,0.79233795,11
"ENSG00000048405.5","ZNF800","protein_coding",0.115287798,0.073655849,0.811056353,7
"ENSG00000048471.8","SNX29","protein_coding",0.100654783,0.155869905,0.743475312,11
"ENSG00000048649.9","RSF1","protein_coding",0.096637188,0.144374491,0.758988321,13
"ENSG00000048707.8","VPS13D","protein_coding",0.094078734,0.277941524,0.627979743,16
"ENSG00000048740.10","CELF2","protein_coding",0.079530919,0.304860679,0.615608401,12
"ENSG00000048828.11","FAM120A","protein_coding",0.089958198,0.137553756,0.772488046,7
"ENSG00000048991.11","R3HDM1","protein_coding",0.097256674,0.077492062,0.825251265,21
"ENSG00000049167.8","ERCC8","protein_coding",0.103553169,0.083322388,0.813124444,11
"ENSG00000049239.7","H6PD","protein_coding",0.086510685,0.332173551,0.581315764,2
"ENSG00000049245.8","VAMP3","protein_coding",0.12852908,0.143946062,0.727524858,3
"ENSG00000049246.8","PER3","protein_coding",0.108314267,0.13153647,0.760149263,7
"ENSG00000049247.8","UTS2","protein_coding",0.095245983,0.295813519,0.608940498,4
"ENSG00000049323.10","LTBP1","protein_coding",0.08764063,0.210943864,0.701415507,15
"ENSG00000049449.3","RCN1","protein_coding",0.103945263,0.195529126,0.700525612,13
"ENSG00000049540.11","ELN","protein_coding",0.093566936,0.156839901,0.749593163,34
"ENSG00000049541.5","RFC2","protein_coding",0.114737277,0.06237436,0.822888363,12
"ENSG00000049618.14","ARID1B","protein_coding",0.102197061,0.155425911,0.742377028,13
"ENSG00000049656.9","CLPTM1L","protein_coding",0.113720413,0.07919409,0.807085497,16
"ENSG00000049759.11","NEDD4L","protein_coding",0.080854067,0.259913495,0.659232439,10
"ENSG00000049769.8","PPP1R3F","protein_coding",0.077765917,0.161803297,0.760430787,6
"ENSG00000049860.9","HEXB","protein_coding",0.100698455,0.197050588,0.702250957,13
"ENSG00000049883.9","PTCD2","protein_coding",0.100379041,0.049815093,0.849805866,12
"ENSG00000050130.12","JKAMP","protein_coding",0.095734557,0.085324607,0.818940836,13
"ENSG00000050165.12","DKK3","protein_coding",0.074325068,0.255325866,0.670349066,19
"ENSG00000050327.8","ARHGEF5","protein_coding",0.092722363,0.113333806,0.793943832,5
"ENSG00000050344.6","NFE2L3","protein_coding",0.125409393,0.093490859,0.781099748,2
"ENSG00000050393.6","CCDC90A","protein_coding",0.083932805,0.071980237,0.844086958,3
"ENSG00000050405.7","LIMA1","protein_coding",0.096519442,0.184917708,0.71856285,18
"ENSG00000050426.9","LETMD1","protein_coding",0.106991511,0.08654663,0.80646186,40
"ENSG00000050748.12","MAPK9","protein_coding",0.097609692,0.140425135,0.761965174,13
"ENSG00000050820.12","BCAR1","protein_coding",0.097221955,0.174381046,0.728396999,22
"ENSG00000051009.5","FAM160A2","protein_coding",0.091577884,0.272062371,0.636359745,6
"ENSG00000051108.10","HERPUD1","protein_coding",0.108316382,0.175275621,0.716407997,19
"ENSG00000051128.12","HOMER3","protein_coding",0.118510445,0.07097093,0.810518625,7
"ENSG00000051382.4","PIK3CB","protein_coding",0.105868804,0.069516904,0.824614292,14
"ENSG00000051523.6","CYBA","protein_coding",0.095742984,0.118549446,0.78570757,10
"ENSG00000051596.5","THOC3","protein_coding",0.121485841,0.098155028,0.780359131,11
"ENSG00000051620.5","HEBP2","protein_coding",0.196713403,0.071215825,0.732070772,4
"ENSG00000051825.9","MPHOSPH9","protein_coding",0.094169367,0.06992325,0.835907382,22
"ENSG00000052723.7","SIKE1","protein_coding",0.098544178,0.112016453,0.789439369,10
"ENSG00000052749.9","RRP12","protein_coding",0.081305754,0.066413756,0.85228049,10
"ENSG00000052795.8","FNIP2","protein_coding",0.101675576,0.196090652,0.702233772,7
"ENSG00000052802.8","MSMO1","protein_coding",0.112061396,0.145348103,0.742590501,5
"ENSG00000052841.9","TTC17","protein_coding",0.088766192,0.138237522,0.772996286,15
"ENSG00000053254.11","FOXN3","protein_coding",0.13082315,0.07464837,0.794528481,18
"ENSG00000053371.8","AKR7A2","protein_coding",0.101414134,0.085407221,0.813178645,5
"ENSG00000053372.4","MRTO4","protein_coding",0.124141148,0.150197326,0.725661526,3
"ENSG00000053438.7","NNAT","protein_coding",0.093731191,0.099886716,0.806382092,2
"ENSG00000053501.7","USE1","protein_coding",0.098399462,0.025146373,0.876454165,3
"ENSG00000053524.6","MCF2L2","protein_coding",0.090307667,0.151999429,0.757692905,14
"ENSG00000053702.9","NRIP2","protein_coding",0.06145773,0.290217403,0.648324867,4
"ENSG00000053770.7","AP5M1","protein_coding",0.112184819,0.105783733,0.782031448,9
"ENSG00000053900.6","ANAPC4","protein_coding",0.090399982,0.069145764,0.840454254,11
"ENSG00000053918.10","KCNQ1","protein_coding",0.083809056,0.210624768,0.705566176,6
"ENSG00000054116.7","TRAPPC3","protein_coding",0.10822955,0.150317055,0.741453395,7
"ENSG00000054118.9","THRAP3","protein_coding",0.133464502,0.120777814,0.745757684,4
"ENSG00000054148.13","PHPT1","protein_coding",0.096176329,0.084012105,0.819811566,7
"ENSG00000054219.9","LY75","protein_coding",0.110886493,0.13107247,0.758041037,6
"ENSG00000054267.15","ARID4B","protein_coding",0.098554733,0.156207051,0.745238216,15
"ENSG00000054277.8","OPN3","protein_coding",0.10226472,0.132143207,0.765592073,7
"ENSG00000054282.10","SDCCAG8","protein_coding",0.097164088,0.130058134,0.772777778,14
"ENSG00000054523.11","KIF1B","protein_coding",0.069935121,0.405905756,0.524159123,11
"ENSG00000054598.4","FOXC1","protein_coding",0.093012813,0.11429563,0.792691557,2
"ENSG00000054611.9","TBC1D22A","protein_coding",0.09790975,0.098474669,0.803615581,11
"ENSG00000054654.10","SYNE2","protein_coding",0.088588413,0.149439203,0.761972384,31
"ENSG00000054690.9","PLEKHH1","protein_coding",0.079269064,0.285390852,0.635340083,17
"ENSG00000054793.9","ATP9A","protein_coding",0.094898916,0.225357123,0.67974396,4
"ENSG00000054965.6","FAM168A","protein_coding",0.071716503,0.273730318,0.654553179,4
"ENSG00000054967.7","RELT","protein_coding",0.091065574,0.125289011,0.783645415,8
"ENSG00000054983.11","GALC","protein_coding",0.108841769,0.119179607,0.771978624,16
"ENSG00000055044.5","NOP58","protein_coding",0.086043506,0.110737139,0.803219355,10
"ENSG00000055070.11","C1orf144","protein_coding",0.090473867,0.142765942,0.76676019,12
"ENSG00000055130.9","CUL1","protein_coding",0.144028172,0.109372898,0.74659893,4
